SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1.615975859488757,0.9058606272027768,1.8506259848765176,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0.02601912616022359,1.3181708112302095,0.49848101802821626,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.22985973299721507,1.0089381732096347,0.6227188223431737,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,-0.7078070584529457,0.49853806636922476,-0.5152526995310647,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.1267584030799775,0.977349892981727,1.558296549013269,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,-0.748575179820344,-1.4748981773427197,-0.8841498588987907,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1.4936714953865622,-1.4898610469243603,-0.3884119014467242,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1,-1.2785607575965219,-0.47238591537279345,-0.9834827482507533,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.3408939661463611,-1.4915235879889872,-0.7704122667382934,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.1970245148617253,0.34558428842356453,-0.9101577373233886,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-1.2785607575965219,0.9490866948830721,-0.9646220730573427,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,0.18909161162981677,0.8792599701687491,0.4269869264471125,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
0,-1.033952029392132,-1.466585472019586,-0.9466437686332144,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0.7598453107733929,0.9657121055293395,0.9969102063265943,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-1.0747201507595303,-1.4815483416012265,-0.9623940868649048,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-0.748575179820344,-0.4840237028251805,-0.7106978249271092,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1.2490627671821724,-0.20637934503251454,0.5399083256460235,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
0,-0.7078070584529457,1.208443100964844,-0.3422197916747922,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.1970245148617253,-1.5064864575706276,-0.9752325815579632,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,1.615975859488757,1.6972301739651066,2.7111580776191473,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,1.3713671312843674,0.1327790321513412,0.9564093880165335,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,-0.014748995207174704,0.9557368591415791,0.3048888712476648,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.4224302088811577,-1.4865359647951069,-0.7983393015860805,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,1.5752077381213587,0.5201511002093726,1.5209502062033926,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,-1.1970245148617253,0.821071032906813,-0.8997016437073925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.7893433011877423,0.6415165979271246,-0.5225543176468762,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.5752077381213587,1.138616376250521,2.109712102007053,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0
0,0.35216409709940993,-1.4965112111828673,-0.6497701233081616,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,1.5752077381213587,1.4794372944990033,2.39473991975449,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0.31139597573201167,-1.4998362933121208,-0.6394905038460221,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0.31139597573201167,-1.3285945636555663,-0.5537020058025438,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,1.615975859488757,0.006425911239708808,0.999844089134458,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
1,0.7190771894059946,1.3364587629411036,1.2982398240365232,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,-0.5039664516159542,1.4445239321418417,-0.03354443731058776,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0.10755536889502018,-1.4931861290536137,-0.6795942553099058,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,-0.9931839080247338,1.2167558062879777,-0.6614394767319209,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0.39293221846680826,-1.4632603898903325,-0.6332256713841172,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,1.615975859488757,-1.3152942351385521,-0.212136281013339,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-1.2785607575965219,-0.6702283020633758,-0.9861078012893685,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.8301114225551406,-0.6270022343830806,-0.782566924085158,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.0747201507595303,0.6248911872808571,-0.7950965890089677,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,-1.2785607575965219,0.34392174735893744,-0.9726516470578124,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.1154882721269286,0.5135009359508655,-0.8362591853959902,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1.4121352526517656,1.539288772825566,2.224155590782976,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
1,1.4121352526517656,-1.4865359647951069,-0.4485454693733176,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-0.9931839080247338,-1.4881985058597336,-0.9433128189791736,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,1.0044540389777827,-0.661915596740242,0.1293632659681695,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2785607575965219,1.2533317097097663,-0.960585226787876,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.4224302088811577,-0.2662308233590772,-0.43010392029531613,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,-1.1970245148617253,0.6365289747332447,-0.8878116975913125,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
0,0.637540946671198,-0.663578137804869,-0.07728796819776101,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-1.1154882721269286,-1.4699105541488395,-0.9619087829417995,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,-1.2785607575965219,-0.6851911716450165,-0.9863063347124569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.4337003398342065,0.924148578913671,0.7761630991213776,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,1.5752077381213587,0.6165784819577235,1.5947825803230948,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
1,0.5967728253037997,0.6897302888013003,0.7776190108906936,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1.2490627671821724,1.4212483572370673,2.0268133682329745,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,-1.2377926362291236,-0.6785410073865095,-0.969938356942269,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.9931839080247338,0.32729633671267,-0.7636180118148193,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1.2898308885495708,0.8476716899408409,1.4777140385085565,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
0,-0.7893433011877423,-0.09831417583177621,-0.6748515124250131,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1.045222160345181,1.3863349948799057,1.7056745267526567,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,-0.6262708157181491,1.2566567918390197,-0.2370191367071018,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.47446846120160485,-0.34769533552578774,0.01648598530772256,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,-0.014748995207174704,0.3322839599065504,0.0014195044222260825,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
0,1.0859902817125793,1.1535792458321616,1.475309578162262,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,-0.9116476652899372,0.5151634770154921,-0.6325418340379234,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,-0.46319833024855595,0.7246436511584617,-0.18639311381952595,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,-1.156256393494327,-0.2080418860971412,-0.9065841357077951,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,-1.156256393494327,0.6598045496380187,-0.8469138124350748,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.8301114225551406,0.3688598633283386,-0.6288138175377054,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
0,0.4337003398342065,0.3472468294881912,0.4053909018689264,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.31139597573201167,0.32563379564804334,0.3247201542872859,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.7893433011877423,0.1793301819608902,-0.6013279680745597,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,-1.033952029392132,-0.018512204729692342,-0.7962216117398028,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1.0044540389777827,1.013925796403515,1.4051390427350816,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0
0,0.27062785436461334,-0.7849436355226211,-0.25537244870817505,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0.637540946671198,-1.4898610469243603,-0.592526319650968,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-0.9524157866573355,-0.6585905146109885,-0.8156337686640148,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.4224302088811577,0.373847486522219,-0.2188864173983492,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,0.02601912616022359,-0.12325229180117736,-0.11529608908459907,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
0,-0.7893433011877423,1.1103531781518665,-0.46301634998954844,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,1.045222160345181,1.279932366743794,1.6491145604416566,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
0,-0.5855026943507509,-0.9827860222132035,-0.7378527853517741,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,1.615975859488757,0.6830801245427932,1.6983287900983808,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1.1267584030799775,1.1602294100906687,1.6153197599781421,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
1,-0.9931839080247338,0.17268001770238314,-0.7575296535067709,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.8708795439225389,0.5234761823386259,-0.6100854979596871,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.615975859488757,1.6373786956385439,2.5647948262644342,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,-1.033952029392132,-0.19640409864475392,-0.8003246358169658,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,1.4936714953865622,1.0272261249205292,1.9696578016527087,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0
1,1.5752077381213587,1.3979727823322927,2.3574597547523095,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
0,-1.2785607575965219,-0.6253396933184536,-0.985512201020103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.2785607575965219,0.6997055351890606,-0.9679309634421516,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1.0859902817125793,1.1552417868967884,1.580333758976096,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0
0,-1.0747201507595303,0.6016156123760826,-0.8027290961632603,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0.14832349026241848,0.9041980861381502,0.45059034452541585,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,1.5752077381213587,0.5218136412739992,1.4923172747401798,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0.02601912616022359,0.5051882306277318,0.17873191050951803,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0.8006134321407912,-0.4590855868557793,0.14599595496914225,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,0.47446846120160485,0.9856625983048607,0.8892609724741454,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
0,-1.2377926362291236,-1.1257645537711036,-0.9797326724813032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0.22985973299721507,-1.4815483416012265,-0.6766383132328098,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,-0.5855026943507509,0.21091846218879795,-0.45529560575832767,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.5855026943507509,0.6930553709305536,-0.2992262759415088,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1,-0.1370533593093696,-0.6386400218354678,0.3297937862106595,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,-1.033952029392132,-0.45742304579115267,-0.849582984012154,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.033952029392132,0.45863708081818283,-0.775066772546258,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.9636859176103844,0.26079469412760026,0.7961708563148553,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0
0,-0.9116476652899372,-0.34935787659041434,-0.7485735901985549,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,-0.30012584477896276,-1.330257104720193,-0.7004402647342017,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0.18909161162981677,-1.4782232594719733,-0.6725132298864147,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,-0.9931839080247338,-0.021837286858946113,-0.7834051763159764,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,-1.2785607575965219,0.814420868648306,-0.9664088738651395,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,1.615975859488757,1.2782698256791676,2.2426191991302096,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,1.0044540389777827,0.3189836313895363,0.8989670509362514,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
0,-1.2377926362291236,0.5218136412739992,-0.945298153210059,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1.1675265244473758,1.3048704827131952,1.801676466450578,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
0,-1.1970245148617253,-1.5280994914107755,-0.981078287904459,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-1.033952029392132,0.49521298423997145,-0.7389998673518412,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.7893433011877423,-1.4965112111828673,-0.896944235053385,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-0.4224302088811577,0.4619621629474366,-0.2717624857475951,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
0,0.7598453107733929,-1.4931861290536137,-0.5659449002263367,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0.7190771894059946,0.6199035640869772,0.809119647354074,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.9524157866573355,-1.4732356362780927,-0.9406877659405585,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
0,-0.748575179820344,-0.11161450434879011,-0.6459759290002475,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0.9636859176103844,0.5168260180801189,0.9855717419413155,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1.045222160345181,-0.16149073628759242,0.5406142222614494,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
0,-0.748575179820344,-0.3011441857162387,-0.6549761108469276,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0.22985973299721507,-1.4732356362780927,-0.66110858769344,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,1.452903374019164,0.826058656100693,1.697622893482955,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,-1.156256393494327,0.5268012644678792,-0.8649803539361313,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,1.045222160345181,1.18516752606007,1.5309430551655157,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0,1.1267584030799775,0.4054357667501272,0.9989396590959435,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
0,-1.2785607575965219,-0.1531780309644587,-0.9792473685581979,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.9524157866573355,0.6165784819577235,-0.651380449962102,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1.3713671312843674,1.33812130400573,2.1413009755473618,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,1.615975859488757,1.2849199899376746,2.246920756630461,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
0,1.2490627671821724,1.5077004925976578,1.9526721643440232,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
1,-0.9524157866573355,-1.4931861290536137,-0.9249815662473323,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,-0.1370533593093696,0.13610411428059452,-0.13642886900891182,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,-1.033952029392132,-1.3202818583324325,-0.9383053648634961,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,-0.46319833024855595,-0.9561853651791757,-0.6615938916165454,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,-1.1154882721269286,0.3705224043929657,-0.8479505980889815,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.4936714953865622,-1.3402323511079532,-0.24773994155388257,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1,-0.9931839080247338,0.9873251393694874,-0.6780059879251974,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,-0.5039664516159542,-1.4865359647951069,-0.8293105155878916,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.5344396167539605,-0.8215195389444095,0.22942411120479014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
0,-0.30012584477896276,-0.12325229180117736,-0.32627094002001333,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0
0,-0.9116476652899372,0.704693158382941,-0.6269828981914446,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,-0.09628523794197129,0.49521298423997145,0.03768494303973154,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.2785607575965219,-1.4715730952134662,-0.9967403690592209,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.615975859488757,1.1003779317641056,2.012496902501368,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0
1,-0.8301114225551406,0.5218136412739992,-0.586570316958312,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.8708795439225389,0.004763370175082159,-0.6898518155028133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.156256393494327,0.17600509983163645,-0.8880322902836332,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.9116476652899372,0.18431780515477017,-0.680101618502243,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.033952029392132,-0.681866089515763,-0.8674951106285861,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.2377926362291236,0.3588846169405782,-0.9324155399785362,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,-1.2377926362291236,0.26079469412760026,-0.9377097645942304,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.0747201507595303,-1.48487342373048,-0.9615117160956225,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.8301114225551406,-0.34769533552578774,-0.7170288351967102,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,-1.2785607575965219,-1.4931861290536137,-0.9970271395592377,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.1370533593093696,-0.19972918077400748,-0.25744602001598865,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1,0.8006134321407912,-0.16315327735221907,0.3633238754433895,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,-1.0747201507595303,0.8177459507775593,-0.7552796080451009,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
